time,DOY,daytime,ch4_flux,air_temperature,,,,,,,,,,,,
11:30,79.479,1,8.05E-03,303.441,0,,,,,,,,,,,
12:00,79.499,1,6.74E-03,303.848,0,,,,,,,,,,,
12:30,79.52,1,-3.25E-02,304.26,0,,,,,,,,,,,
13:00,79.541,1,-3.38E-02,304.32,0,,,,,,,,,,,
13:30,79.562,1,3.78E-03,304.626,0,,,,,,,,,,,
14:00,79.583,1,2.10E-02,303.864,0,,,,,,,,,,,
14:30,79.604,1,-2.16E-02,304.033,0,,,,,,,,,,,
15:00,79.624,1,-3.08E-02,305.142,0,,,,,,,,,,,
15:30,79.645,1,-3.48E-02,304.942,0,,,,,,,,,,,
16:00,79.666,1,-2.15E-02,304.127,0,,,,,,,,,,,
16:30,79.687,1,-2.36E-02,303.722,0,,,,,,,,,,,
17:00,79.708,1,2.92E-02,303.352,0,,,,,,,,,,,
17:30,79.729,1,2.60E-02,302.92,0,,,,,,,,,,,
18:00,79.749,1,-4.84E-03,302.287,0,,,,,,,,,,,
18:30,79.77,1,0.15369,301.801,0,,,,,,,,,,,
19:00,79.791,0,-0.162,301.151,0,,,,,,,,,,,
19:30,79.812,0,4.74E-02,300.574,0,,,,,,,,,,,
20:00,79.833,0,3.03E-02,300.129,0,,,,,,,,,,,
20:30,79.854,0,1.91E-02,300.033,0,,,,,,,,,,,
21:00,79.874,0,-4.38E-02,300.535,0,,,,,,,,,,,
21:30,79.895,0,-3.39E-02,300.493,0,,,,,,,,,,,
22:00,79.916,0,-0.106735,300.364,0,,,,,,,,,,,
22:30,79.937,0,-7.20E-02,300.208,0,,,,,,,,,,,
23:00,79.958,0,0.158481,300.044,0,,,,,,,,,,,
23:30,79.979,0,-5.55E-02,300.039,0,,,,,,,,,,,
0:00,80,0,5.61E-03,299.977,0,,,,,,,,,,,
0:30,80.02,0,5.29E-02,300.079,0,,,,,,,,,,,
1:00,80.041,0,3.66E-02,299.971,0,,,,,,,,,,,
1:30,80.062,0,-0.318407,299.841,0,,,,,,,,,,,
2:00,80.083,0,-0.171492,299.907,0,,,,,,,,,,,
2:30,80.104,0,1.78E-02,299.991,0,,,,,,,,,,,
3:00,80.125,0,-1.18E-02,300.264,0,,,,,,,,,,,
3:30,80.145,0,-8.36E-03,300.413,0,,,,,,,,,,,
4:00,80.166,0,-3.46E-03,300.571,0,,,,,,,,,,,
4:30,80.187,0,9.79E-03,301.045,0,,,,,,,,,,,
5:00,80.208,0,8.05E-03,300.955,0,,,,,,,,,,,
5:30,80.229,0,-6.25E-03,299.927,0,,,,,,,,,,,
6:30,80.27,1,1.55E-02,301.296,0,,,,,,,,,,,
9:00,80.374,1,6.48E-02,301.976,0,,,,,,,,,,,
9:30,80.395,1,-9.71E-02,302.269,0,,,,,,,,,,,
10:00,80.416,1,-1.17E-02,302.869,0,,,,,,,,,,,
10:30,80.437,1,2.69E-03,303.573,0,,,,,,,,,,,
11:00,80.458,1,-2.15E-03,303.809,0,,,,,,,,,,,
11:30,80.479,1,1.17E-02,303.422,0,,,,,,,,,,,
12:00,80.499,1,-2.76E-02,303.781,0,,,,,,,,,,,
12:30,80.52,1,6.37E-03,303.488,0,,,,,,,,,,,
13:00,80.541,1,4.41E-03,303.898,0,,,,,,,,,,,
13:30,80.562,1,-7.48E-03,305.536,0,,,,,,,,,,,
14:00,80.583,1,-8.50E-03,305.56,0,,,,,,,,,,,
14:30,80.604,1,9.68E-03,305.377,0,,,,,,,,,,,
15:00,80.624,1,-1.62E-03,305.273,0,,,,,,,,,,,
15:30,80.645,1,-6.77E-03,304.635,0,,,,,,,,,,,
16:00,80.666,1,7.39E-03,305.773,0,,,,,,,,,,,
16:30,80.687,1,-3.65E-03,304.825,0,,,,,,,,,,,
17:00,80.708,1,5.54E-03,303.351,0,,,,,,,,,,,
17:30,80.729,1,2.15E-03,303.452,0,,,,,,,,,,,
18:00,80.749,1,3.90E-02,302.712,0,,,,,,,,,,,
18:30,80.77,1,-5.40E-03,301.347,0,,,,,,,,,,,
19:00,80.791,0,3.45E-03,300.482,0,,,,,,,,,,,
19:30,80.812,0,3.18E-05,300.655,0,,,,,,,,,,,
20:00,80.833,0,5.13E-03,301.054,0,,,,,,,,,,,
20:30,80.854,0,4.92E-03,301.141,0,,,,,,,,,,,
21:00,80.874,0,3.06E-03,301.074,0,,,,,,,,,,,
21:30,80.895,0,-1.31E-02,300.948,0,,,,,,,,,,,
22:00,80.916,0,-1.15E-02,300.873,0,,,,,,,,,,,
22:30,80.937,0,3.65E-03,301.01,0,,,,,,,,,,,
23:00,80.958,0,-1.73E-03,301.119,0,,,,,,,,,,,
23:30,80.979,0,-5.57E-03,301.131,0,,,,,,,,,,,
0:00,81,0,-6.05E-04,300.984,0,,,,,,,,,,,
0:30,81.02,0,-7.63E-04,300.749,0,,,,,,,,,,,
1:00,81.041,0,-4.11E-03,300.671,0,,,,,,,,,,,
1:30,81.062,0,-2.56E-03,300.836,0,,,,,,,,,,,
2:00,81.083,0,-8.59E-04,300.89,0,,,,,,,,,,,
2:30,81.104,0,1.75E-03,300.825,0,,,,,,,,,,,
3:00,81.125,0,2.05E-03,300.818,0,,,,,,,,,,,
3:30,81.145,0,-3.99E-03,300.702,0,,,,,,,,,,,
4:00,81.166,0,1.95E-03,300.853,0,,,,,,,,,,,
4:30,81.187,0,2.33E-03,300.92,0,,,,,,,,,,,
5:00,81.208,0,-2.45E-03,300.407,0,,,,,,,,,,,
5:30,81.229,0,-4.21E-03,300.444,0,,,,,,,,,,,
6:00,81.25,0,-3.59E-04,300.226,0,,,,,,,,,,,
9:00,81.374,1,0.646145,301.204,0,,,,,,,,,,,
9:30,81.395,1,2.09E-02,301.493,0,,,,,,,,,,,
12:30,81.52,1,0.127628,304.241,0,,,,,,,,,,,
13:00,81.541,1,-0.560885,304.863,0,,,,,,,,,,,
13:30,81.562,1,-1.16E-02,304.615,0,,,,,,,,,,,
15:00,81.624,1,0.642643,305.122,0,,,,,,,,,,,
15:30,81.645,1,0.155401,305.859,0,,,,,,,,,,,
16:00,81.666,1,0.475096,304.905,0,,,,,,,,,,,
16:30,81.687,1,0.166819,303.824,0,,,,,,,,,,,
17:00,81.708,1,-0.197151,303.505,0,,,,,,,,,,,
17:30,81.729,1,0.293607,302.927,0,,,,,,,,,,,
18:30,81.77,1,6.24E-02,300.742,0,,,,,,,,,,,
19:00,81.791,0,-0.154815,300.319,0,,,,,,,,,,,
19:30,81.812,0,-0.37109,299.93,0,,,,,,,,,,,
22:00,81.916,0,-9.72E-03,307.378,0,,,,,,,,,,,
23:00,81.958,0,-0.291209,302.596,0,,,,,,,,,,,
23:30,81.979,0,0.326011,301.28,0,,,,,,,,,,,
2:30,82.104,0,0.557852,301.541,0,,,,,,,,,,,
3:00,82.125,0,-4.65E-02,303.16,0,,,,,,,,,,,
3:30,82.145,0,-0.177762,302.976,0,,,,,,,,,,,
4:00,82.166,0,0.426485,301.653,0,,,,,,,,,,,
4:30,82.187,0,0.396852,301.691,0,,,,,,,,,,,
5:30,82.229,0,0.166117,301.57,0,,,,,,,,,,,
6:00,82.25,0,-0.450938,300.238,0,,,,,,,,,,,
6:30,82.27,1,0.472462,298.603,0,,,,,,,,,,,
7:00,82.291,1,0.339632,297.863,0,,,,,,,,,,,
7:30,82.312,1,-0.377868,297.96,0,,,,,,,,,,,
8:00,82.333,1,1.29E-02,297.997,0,,,,,,,,,,,
8:30,82.354,1,0.179255,298.048,0,,,,,,,,,,,
9:30,82.395,1,0.386855,298.536,0,,,,,,,,,,,
10:30,82.437,1,0.270518,298.713,0,,,,,,,,,,,
13:30,82.562,1,-0.312555,300.707,0,,,,,,,,,,,
14:30,82.604,1,0.475782,300.144,0,,,,,,,,,,,
16:30,82.687,1,7.29E-02,300.557,0,,,,,,,,,,,
17:30,82.729,1,-0.312131,300.64,0,,,,,,,,,,,
18:00,82.749,1,-0.547449,300.12,0,,,,,,,,,,,
19:30,82.812,0,-2.61E-02,298.331,0,,,,,,,,,,,
20:00,82.833,0,-0.21696,298.121,0,,,,,,,,,,,
20:30,82.854,0,1.77E-02,298.176,0,,,,,,,,,,,
21:00,82.874,0,0.227566,298.393,0,,,,,,,,,,,
21:30,82.895,0,0.134337,298.535,0,,,,,,,,,,,
22:00,82.916,0,-9.13E-02,298.469,0,,,,,,,,,,,
0:00,83,0,0.191583,297.802,0,,,,,,,,,,,
0:30,83.02,0,-0.560533,298.379,0,,,,,,,,,,,
7:30,83.312,1,0.122712,301.282,0,,,,,,,,,,,
10:00,83.416,1,-1.79E-02,298.466,0,,,,,,,,,,,
10:30,83.437,1,-7.71E-02,298.65,0,,,,,,,,,,,
11:00,83.458,1,5.43E-02,298.663,0,,,,,,,,,,,
11:30,83.479,1,3.32E-02,298.673,0,,,,,,,,,,,
12:00,83.499,1,-4.57E-03,298.827,0,,,,,,,,,,,
12:30,83.52,1,-3.93E-02,298.931,0,,,,,,,,,,,
13:00,83.541,1,-3.26E-02,299.002,0,,,,,,,,,,,
13:30,83.562,1,0.453805,298.755,0,,,,,,,,,,,
14:00,83.583,1,-0.574521,298.915,0,,,,,,,,,,,
16:00,83.666,1,-0.25966,298.464,0,,,,,,,,,,,
17:30,83.729,1,-0.266754,298.067,0,,,,,,,,,,,
19:00,83.791,0,-0.102472,298.338,0,,,,,,,,,,,
20:30,83.854,0,-1.09E-02,298.306,0,,,,,,,,,,,
21:00,83.874,0,9.22E-03,298.353,0,,,,,,,,,,,
0:00,84,0,-5.50E-02,297.9,0,,,,,,,,,,,
0:30,84.02,0,3.36E-02,297.931,0,,,,,,,,,,,
1:00,84.041,0,-0.370252,300.15,0,,,,,,,,,,,
2:00,84.083,0,-0.474267,302.76,0,,,,,,,,,,,
3:00,84.125,0,0.244301,302.084,0,,,,,,,,,,,
4:00,84.166,0,1.52E-03,299.921,0,,,,,,,,,,,
4:30,84.187,0,6.30E-02,300.621,0,,,,,,,,,,,
5:00,84.208,0,-3.67E-03,303.683,0,,,,,,,,,,,
5:30,84.229,0,-2.85E-02,302.93,0,,,,,,,,,,,
6:00,84.25,0,-4.58E-03,301.586,0,,,,,,,,,,,
6:30,84.27,1,1.55E-03,297.448,0,,,,,,,,,,,
7:00,84.291,1,3.20E-03,297.063,0,,,,,,,,,,,
7:30,84.312,1,-1.96E-03,296.805,0,,,,,,,,,,,
8:00,84.333,1,-1.52E-03,296.71,0,,,,,,,,,,,
9:00,84.374,1,2.82E-02,299.559,0,,,,,,,,,,,
9:30,84.395,1,-6.10E-03,302.569,0,,,,,,,,,,,
10:00,84.416,1,-2.92E-03,297.512,0,,,,,,,,,,,
10:30,84.437,1,-9.54E-03,296.674,0,,,,,,,,,,,
11:00,84.458,1,-1.67E-02,296.588,0,,,,,,,,,,,
11:30,84.479,1,-1.01E-02,296.933,0,,,,,,,,,,,
12:00,84.499,1,-5.57E-03,297.553,0,,,,,,,,,,,
12:30,84.52,1,4.67E-03,298.091,0,,,,,,,,,,,
13:00,84.541,1,-9.50E-03,298.136,0,,,,,,,,,,,
13:30,84.562,1,-8.08E-04,298.058,0,,,,,,,,,,,
14:00,84.583,1,-1.73E-02,298.314,0,,,,,,,,,,,
14:30,84.604,1,-1.37E-02,298.605,0,,,,,,,,,,,
15:00,84.624,1,5.31E-02,298.498,0,,,,,,,,,,,
15:30,84.645,1,-1.63E-02,298.495,0,,,,,,,,,,,
16:00,84.666,1,5.41E-03,297.967,0,,,,,,,,,,,
16:30,84.687,1,2.29E-02,297.676,0,,,,,,,,,,,
17:00,84.708,1,4.34E-02,297.749,0,,,,,,,,,,,
17:30,84.729,1,-2.79E-02,297.785,0,,,,,,,,,,,
18:00,84.749,1,-4.83E-02,297.51,0,,,,,,,,,,,
18:30,84.77,1,-1.38E-02,297.197,0,,,,,,,,,,,
19:00,84.791,0,-0.100792,297.067,0,,,,,,,,,,,
19:30,84.812,0,-6.61E-02,296.946,0,,,,,,,,,,,
20:00,84.833,0,-3.24E-02,296.986,0,,,,,,,,,,,
20:30,84.854,0,-3.31E-02,297.038,0,,,,,,,,,,,
21:00,84.874,0,-3.49E-02,296.933,0,,,,,,,,,,,
21:30,84.895,0,1.04E-02,296.753,0,,,,,,,,,,,
22:00,84.916,0,-4.86E-03,296.36,0,,,,,,,,,,,
22:30,84.937,0,6.04E-02,295.755,0,,,,,,,,,,,
23:00,84.958,0,4.59E-03,295.875,0,,,,,,,,,,,
23:30,84.979,0,1.84E-02,295.979,0,,,,,,,,,,,
0:00,85,0,-1.79E-03,296.172,0,,,,,,,,,,,
0:30,85.02,0,1.23E-02,295.901,0,,,,,,,,,,,
1:00,85.041,0,-1.55E-03,295.484,0,,,,,,,,,,,
1:30,85.062,0,5.75E-03,295.309,0,,,,,,,,,,,
2:00,85.083,0,8.88E-03,295.058,0,,,,,,,,,,,
2:30,85.104,0,-7.83E-03,294.903,0,,,,,,,,,,,
3:00,85.125,0,-2.22E-03,294.895,0,,,,,,,,,,,
3:30,85.145,0,-6.06E-04,294.778,0,,,,,,,,,,,
4:00,85.166,0,3.22E-03,294.861,0,,,,,,,,,,,
4:30,85.187,0,9.52E-04,295.211,0,,,,,,,,,,,
5:00,85.208,0,1.17E-02,295.413,0,,,,,,,,,,,
5:30,85.229,0,-4.24E-03,295.148,0,,,,,,,,,,,
6:00,85.25,0,-8.67E-04,294.639,0,,,,,,,,,,,
6:30,85.27,1,-7.18E-04,294.131,0,,,,,,,,,,,
7:00,85.291,1,-8.06E-04,294.006,0,,,,,,,,,,,
7:30,85.312,1,-1.21E-03,293.979,0,,,,,,,,,,,
8:00,85.333,1,2.03E-03,294.232,0,,,,,,,,,,,
8:30,85.354,1,-9.04E-03,293.507,0,,,,,,,,,,,
9:00,85.374,1,-9.84E-03,294.385,0,,,,,,,,,,,
9:30,85.395,1,-1.16E-02,295.654,0,,,,,,,,,,,
10:00,85.416,1,-3.27E-02,296.188,0,,,,,,,,,,,
10:30,85.437,1,-9.36E-03,296.934,0,,,,,,,,,,,
11:00,85.458,1,3.68E-02,297.584,0,,,,,,,,,,,
11:30,85.479,1,-2.59E-02,297.893,0,,,,,,,,,,,
12:00,85.499,1,-4.22E-02,298.371,0,,,,,,,,,,,
12:30,85.52,1,1.88E-02,298.621,0,,,,,,,,,,,
13:00,85.541,1,2.48E-02,299.105,0,,,,,,,,,,,
13:30,85.562,1,5.71E-03,299.268,0,,,,,,,,,,,
14:00,85.583,1,-4.29E-02,299.657,0,,,,,,,,,,,
14:30,85.604,1,1.07E-02,300.136,0,,,,,,,,,,,
15:00,85.624,1,3.49E-03,300.981,0,,,,,,,,,,,
15:30,85.645,1,-1.12E-02,300.66,0,,,,,,,,,,,
16:00,85.666,1,5.32E-03,300.385,0,,,,,,,,,,,
16:30,85.687,1,-2.62E-03,300.004,0,,,,,,,,,,,
17:00,85.708,1,6.03E-03,300.17,0,,,,,,,,,,,
17:30,85.729,1,-7.03E-03,300.017,0,,,,,,,,,,,
18:00,85.749,1,-7.94E-03,300.205,0,,,,,,,,,,,
20:00,85.833,0,0.240712,298.835,0,,,,,,,,,,,
20:30,85.854,0,0.217718,297.556,0,,,,,,,,,,,
21:00,85.874,0,0.433938,296.074,0,,,,,,,,,,,
22:00,85.916,0,-0.49038,295.531,0,,,,,,,,,,,
23:30,85.979,0,-8.54E-03,296.957,0,,,,,,,,,,,
0:00,86,0,5.18E-02,296.075,0,,,,,,,,,,,
0:30,86.02,0,1.44E-02,295.842,0,,,,,,,,,,,
1:00,86.041,0,8.83E-03,297.156,0,,,,,,,,,,,
1:30,86.062,0,9.77E-03,296.66,0,,,,,,,,,,,
2:00,86.083,0,-4.43E-03,295.674,0,,,,,,,,,,,
2:30,86.104,0,-2.13E-03,295.713,0,,,,,,,,,,,
3:00,86.125,0,-2.17E-03,295.969,0,,,,,,,,,,,
3:30,86.145,0,4.09E-03,296.981,0,,,,,,,,,,,
4:00,86.166,0,-3.33E-03,297.608,0,,,,,,,,,,,
5:30,86.229,0,-8.29E-03,297.364,0,,,,,,,,,,,
6:00,86.25,0,3.56E-03,297.389,0,,,,,,,,,,,
6:30,86.27,1,6.65E-03,296.604,0,,,,,,,,,,,
7:00,86.291,1,-9.73E-02,299.12,0,,,,,,,,,,,
8:00,86.333,1,-4.73E-02,302.293,0,,,,,,,,,,,
9:00,86.374,1,1.34E-03,301.07,0,,,,,,,,,,,
9:30,86.395,1,1.26E-03,297.302,0,,,,,,,,,,,
10:00,86.416,1,3.83E-03,296.134,0,,,,,,,,,,,
10:30,86.437,1,1.81E-03,296.461,0,,,,,,,,,,,
11:00,86.458,1,-5.83E-03,296.645,0,,,,,,,,,,,
11:30,86.479,1,-1.78E-03,297.325,0,,,,,,,,,,,
12:00,86.499,1,-2.60E-03,297.681,0,,,,,,,,,,,
12:30,86.52,1,8.95E-03,297.643,0,,,,,,,,,,,
13:00,86.541,1,3.60E-03,297.964,0,,,,,,,,,,,
13:30,86.562,1,-3.95E-03,298.123,0,,,,,,,,,,,
14:00,86.583,1,5.62E-03,298.42,0,,,,,,,,,,,
14:30,86.604,1,1.31E-02,298.121,0,,,,,,,,,,,
15:00,86.624,1,-1.02E-02,297.314,0,,,,,,,,,,,
15:30,86.645,1,5.88E-03,297.584,0,,,,,,,,,,,
16:00,86.666,1,7.46E-03,298.462,0,,,,,,,,,,,
16:30,86.687,1,2.79E-02,298.434,0,,,,,,,,,,,
17:00,86.708,1,-1.61E-02,298.329,0,,,,,,,,,,,
17:30,86.729,1,9.19E-03,298.087,0,,,,,,,,,,,
18:00,86.749,1,-1.81E-02,297.577,0,,,,,,,,,,,
18:30,86.77,1,-1.84E-02,297.386,0,,,,,,,,,,,
19:00,86.791,0,-1.36E-03,297.178,0,,,,,,,,,,,
19:30,86.812,0,1.90E-02,297.042,0,,,,,,,,,,,
20:00,86.833,0,-2.93E-02,297.013,0,,,,,,,,,,,
20:30,86.854,0,-1.56E-02,296.963,0,,,,,,,,,,,
21:00,86.874,0,2.14E-02,296.884,0,,,,,,,,,,,
21:30,86.895,0,2.39E-02,296.797,0,,,,,,,,,,,
22:00,86.916,0,2.64E-02,296.554,0,,,,,,,,,,,
22:30,86.937,0,1.23E-03,296.2,0,,,,,,,,,,,
23:00,86.958,0,4.71E-03,295.835,0,,,,,,,,,,,
23:30,86.979,0,-6.68E-03,295.507,0,,,,,,,,,,,
0:00,87,0,-3.23E-03,295.371,0,,,,,,,,,,,
0:30,87.02,0,-2.73E-03,295.314,0,,,,,,,,,,,
1:00,87.041,0,-6.45E-02,295.312,0,,,,,,,,,,,
1:30,87.062,0,-2.52E-03,294.929,0,,,,,,,,,,,
2:00,87.083,0,-6.31E-03,294.935,0,,,,,,,,,,,
2:30,87.104,0,-8.25E-03,294.914,0,,,,,,,,,,,
3:00,87.125,0,-9.35E-03,294.739,0,,,,,,,,,,,
3:30,87.145,0,-2.62E-03,294.536,0,,,,,,,,,,,
4:00,87.166,0,2.19E-03,294.56,0,,,,,,,,,,,
4:30,87.187,0,4.39E-03,294.348,0,,,,,,,,,,,
5:00,87.208,0,2.84E-03,294.236,0,,,,,,,,,,,
5:30,87.229,0,-1.60E-03,294.439,0,,,,,,,,,,,
6:00,87.25,0,-2.05E-03,294.384,0,,,,,,,,,,,
6:30,87.27,1,1.82E-03,294.336,0,,,,,,,,,,,
7:00,87.291,1,-7.69E-03,294.236,0,,,,,,,,,,,
7:30,87.312,1,4.24E-03,294.072,0,,,,,,,,,,,
8:00,87.333,1,-3.14E-03,294.234,0,,,,,,,,,,,
8:30,87.354,1,1.18E-03,294.44,0,,,,,,,,,,,
9:00,87.374,1,-5.22E-03,295.059,0,,,,,,,,,,,
9:30,87.395,1,1.23E-02,295.394,0,,,,,,,,,,,
10:00,87.416,1,-9.84E-03,295.71,0,,,,,,,,,,,
10:30,87.437,1,8.44E-03,296.656,0,,,,,,,,,,,
11:00,87.458,1,1.18E-03,297.408,0,,,,,,,,,,,
11:30,87.479,1,7.17E-04,296.776,0,,,,,,,,,,,
12:00,87.499,1,8.62E-03,296.421,0,,,,,,,,,,,
12:30,87.52,1,6.02E-03,297.407,0,,,,,,,,,,,
13:00,87.541,1,2.12E-02,297.87,0,,,,,,,,,,,
13:30,87.562,1,2.05E-02,298.867,0,,,,,,,,,,,
14:00,87.583,1,-1.91E-02,299.006,0,,,,,,,,,,,
14:30,87.604,1,-7.81E-03,298.288,0,,,,,,,,,,,
15:00,87.624,1,1.15E-02,298.698,0,,,,,,,,,,,
15:30,87.645,1,-9.49E-03,298.474,0,,,,,,,,,,,
16:00,87.666,1,1.12E-02,298.27,0,,,,,,,,,,,
18:30,87.77,1,-0.181133,297.867,0,,,,,,,,,,,
20:30,87.854,0,0.463788,297.208,0,,,,,,,,,,,
21:00,87.874,0,-1.17E-03,297.055,0,,,,,,,,,,,
21:30,87.895,0,-2.27E-03,296.881,0,,,,,,,,,,,
22:00,87.916,0,8.71E-05,296.539,0,,,,,,,,,,,
22:30,87.937,0,-2.81E-04,296.495,0,,,,,,,,,,,
23:00,87.958,0,3.12E-03,296.297,0,,,,,,,,,,,
23:30,87.979,0,-2.19E-03,296.09,0,,,,,,,,,,,
0:00,88,0,5.91E-03,296.286,0,,,,,,,,,,,
0:30,88.02,0,-3.01E-03,296.358,0,,,,,,,,,,,
1:00,88.041,0,1.39E-03,296.426,0,,,,,,,,,,,
1:30,88.062,0,1.75E-02,296.614,0,,,,,,,,,,,
2:00,88.083,0,4.76E-05,296.625,0,,,,,,,,,,,
2:30,88.104,0,-3.09E-03,296.46,0,,,,,,,,,,,
3:00,88.125,0,-3.90E-04,296.412,0,,,,,,,,,,,
3:30,88.145,0,-7.90E-03,301.022,0,,,,,,,,,,,
4:30,88.187,0,1.24E-03,298.295,0,,,,,,,,,,,
5:00,88.208,0,-1.20E-03,295.111,0,,,,,,,,,,,
5:30,88.229,0,1.99E-03,294.934,0,,,,,,,,,,,
6:00,88.25,0,-1.59E-03,294.629,0,,,,,,,,,,,
6:30,88.27,1,-3.87E-03,294.62,0,,,,,,,,,,,
7:00,88.291,1,-3.00E-03,294.525,0,,,,,,,,,,,
7:30,88.312,1,1.19E-03,294.408,0,,,,,,,,,,,
8:00,88.333,1,-9.48E-03,294.197,0,,,,,,,,,,,
8:30,88.354,1,2.66E-03,294.272,0,,,,,,,,,,,
9:00,88.374,1,4.42E-03,295.1,0,,,,,,,,,,,
9:30,88.395,1,-1.13E-03,295.545,0,,,,,,,,,,,
10:00,88.416,1,-4.35E-03,295.606,0,,,,,,,,,,,
10:30,88.437,1,-4.08E-02,295.801,0,,,,,,,,,,,
11:00,88.458,1,7.44E-02,296.278,0,,,,,,,,,,,
11:30,88.479,1,3.47E-02,296.566,0,,,,,,,,,,,
12:00,88.499,1,-7.12E-02,296.441,0,,,,,,,,,,,
12:30,88.52,1,-4.28E-02,296.462,0,,,,,,,,,,,
13:00,88.541,1,-5.06E-03,297.071,0,,,,,,,,,,,
13:30,88.562,1,5.63E-03,297.107,0,,,,,,,,,,,
14:00,88.583,1,6.55E-04,297.29,0,,,,,,,,,,,
14:30,88.604,1,-1.47E-02,297.28,0,,,,,,,,,,,
15:00,88.624,1,1.98E-02,296.97,0,,,,,,,,,,,
15:30,88.645,1,-3.05E-02,297.295,0,,,,,,,,,,,
16:30,88.687,1,0.100836,296.775,0,,,,,,,,,,,
17:00,88.708,1,-0.25129,296.85,0,,,,,,,,,,,
18:00,88.749,1,8.91E-02,296.318,0,,,,,,,,,,,
18:30,88.77,1,0.422707,296.252,0,,,,,,,,,,,
19:00,88.791,0,-0.197795,295.442,0,,,,,,,,,,,
19:30,88.812,0,-0.432054,294.225,0,,,,,,,,,,,
20:00,88.833,0,5.15E-02,294.185,0,,,,,,,,,,,
20:30,88.854,0,0.164974,294.092,0,,,,,,,,,,,
21:00,88.874,0,-0.573177,293.325,0,,,,,,,,,,,
21:30,88.895,0,0.156448,292.312,0,,,,,,,,,,,
22:00,88.916,0,9.57E-02,291.897,0,,,,,,,,,,,
22:30,88.937,0,0.120654,291.667,0,,,,,,,,,,,
23:00,88.958,0,-5.75E-02,290.351,0,,,,,,,,,,,
23:30,88.979,0,-0.382945,288.637,0,,,,,,,,,,,
0:00,89,0,-1.49E-02,286.836,0,,,,,,,,,,,
0:30,89.02,0,-3.63E-02,286.958,0,,,,,,,,,,,
1:00,89.041,0,2.31E-02,286.041,0,,,,,,,,,,,
1:30,89.062,0,-2.68E-02,286.898,0,,,,,,,,,,,
2:00,89.083,0,3.99E-03,287.267,0,,,,,,,,,,,
2:30,89.104,0,4.82E-03,287.384,0,,,,,,,,,,,
3:00,89.125,0,2.62E-03,288.554,0,,,,,,,,,,,
3:30,89.145,0,-4.35E-03,288.117,0,,,,,,,,,,,
4:00,89.166,0,-5.21E-03,288.581,0,,,,,,,,,,,
4:30,89.187,0,-2.02E-03,288.825,0,,,,,,,,,,,
5:00,89.208,0,3.51E-03,288.73,0,,,,,,,,,,,
5:30,89.229,0,1.16E-02,288.4,0,,,,,,,,,,,
6:00,89.25,0,5.09E-04,288.79,0,,,,,,,,,,,
6:30,89.27,0,1.48E-02,289.088,0,,,,,,,,,,,
7:00,89.291,1,-8.93E-03,288.808,0,,,,,,,,,,,
7:30,89.312,1,5.30E-02,288.122,0,,,,,,,,,,,
8:00,89.333,1,-3.72E-02,288.626,0,,,,,,,,,,,
8:30,89.354,1,-8.39E-02,289.006,0,,,,,,,,,,,
9:00,89.374,1,-0.100863,291.505,0,,,,,,,,,,,
9:30,89.395,1,-6.18E-02,293.625,0,,,,,,,,,,,
10:00,89.416,1,0.312721,294.554,0,,,,,,,,,,,
11:30,89.479,1,0.285283,296.238,0,,,,,,,,,,,
12:00,89.499,1,-0.260852,296.654,0,,,,,,,,,,,
12:30,89.52,1,-2.70E-02,296.869,0,,,,,,,,,,,
13:00,89.541,1,-0.445773,297.673,0,,,,,,,,,,,
13:30,89.562,1,0.435812,297.932,0,,,,,,,,,,,
14:00,89.583,1,0.39365,298.032,0,,,,,,,,,,,
15:30,89.645,1,0.284588,298.112,0,,,,,,,,,,,
16:30,89.687,1,0.332999,297.927,0,,,,,,,,,,,
17:00,89.708,1,-0.567113,297.826,0,,,,,,,,,,,
17:30,89.729,1,-0.27756,297.799,0,,,,,,,,,,,
18:00,89.749,1,0.113458,297.78,0,,,,,,,,,,,
18:30,89.77,0,-0.266998,297.432,0,,,,,,,,,,,
19:00,89.791,0,0.270318,296.931,0,,,,,,,,,,,
19:30,89.812,0,0.185992,296.531,0,,,,,,,,,,,
20:00,89.833,0,0.272896,295.694,0,,,,,,,,,,,
20:30,89.854,0,3.06E-02,294.396,0,,,,,,,,,,,
21:00,89.874,0,0.148669,293.455,0,,,,,,,,,,,
21:30,89.895,0,-0.479428,291.04,0,,,,,,,,,,,
22:00,89.916,0,-0.252607,289.575,0,,,,,,,,,,,
23:00,89.958,0,0.116306,289.854,0,,,,,,,,,,,
23:30,89.979,0,-1.01E-02,290.145,0,,,,,,,,,,,
0:00,90,0,5.77E-02,289.825,0,,,,,,,,,,,
0:30,90.02,0,-3.08E-02,290.381,0,,,,,,,,,,,
1:00,90.041,0,-3.01E-02,290.474,0,,,,,,,,,,,
1:30,90.062,0,1.81E-02,291.387,0,,,,,,,,,,,
2:00,90.083,0,5.31E-02,292.474,0,,,,,,,,,,,
2:30,90.104,0,7.50E-03,292.846,0,,,,,,,,,,,
3:00,90.125,0,2.31E-02,293.332,0,,,,,,,,,,,
3:30,90.145,0,-1.63E-02,293.63,0,,,,,,,,,,,
4:00,90.166,0,1.13E-03,293.815,0,,,,,,,,,,,
4:30,90.187,0,-4.91E-03,293.946,0,,,,,,,,,,,
5:00,90.208,0,-1.16E-02,294.22,0,,,,,,,,,,,
5:30,90.229,0,2.26E-02,294.203,0,,,,,,,,,,,
